"INTERVAL_END","'1098->1056'","'1058->1059'","'1057->1056'","'1017->1007'","'1115->1015'","'1015->1115'","'1103->1061'","'1135->1231'","'1260->1261'","'1072->1061'","'1070->1069'","'1122->1123'","'1124->1133'","'1137->1136'","'1127->1089'","'1085->1086'","'1088->1089'","'1172->1171'","'1165->1532'","'1544->1539'","'1539->1537'","'1075->1076'","'1078->1077'","'1076->1075'","'1182->1515'","'1090->1573'","'1573->1538'","'1095->1096'","'1006->1081'","'1080->1130'","'1156->1170'","'1059->1060'","'1058->1057'","'1160->1154'","'1091->1092'","'1126->1120'","'1124->1123'","'1140->1138'","'1089->1127'","'1127->1229'","'1059->1171'","'1184->1173'","'1173->1174'","'1543->1529'","'1532->1527'","'1534->1544'","'1076->1077'","'1062->1107'","'1573->1090'","'1067->1096'","'1095->1133'","'1172->1170'","'1097->1098'","'1059->1058'","'1056->1098'","'1007->1115'","'1162->1154'","'1239->1231'","'1129->1260'","'1132->1092'","'1092->1091'","'1069->1070'","'1070->1097'","'1099->1061'","'1061->1072'","'1140->1271'","'1088->1087'","'1087->1088'","'1270->1071'","'1158->1546'","'1539->1544'","'1063->1064'","'1538->1573'","'1096->1095'","'1170->1156'","'1081->1006'","'1084->1083'","'1005->1002'","'1002->1006'","'1055->1097'","'1057->1058'","'1103->1162'","'1154->1160'","'1161->1160'","'1189->1178'","'1134->1142'","'1261->1129'","'1131->1129'","'1097->1070'","'1128->1126'","'1084->1090'","'1090->1084'","'1527->1533'","'1157->1528'","'1544->1534'","'1063->1062'","'1156->1068'","'1006->1002'","'1005->1083'","'1081->1080'","'1170->1172'","'1060->1025'","'1134->1178'","'1125->1131'","'1094->1093'","'1132->1093'","'1094->1164'","'1099->1055'","'1123->1124'","'1229->1127'","'1087->1086'","'1084->1085'","'1171->1172'","'1530->1523'","'1533->1523'","'1523->1530'","'1546->1158'","'1064->1075'","'1064->1063'","'1181->1515'","'1130->1080'","'1056->1057'","'1060->1059'","'1097->1055'","'1015->1025'","'1061->1103'","'1142->1134'","'1178->1189'","'1231->1239'","'1131->1125'","'1093->1132'","'1069->1068'","'1121->1122'","'1133->1124'","'1123->1122'","'1120->1126'","'1126->1128'","'1171->1059'","'1529->1530'","'1532->1165'","'1075->1064'","'1515->1181'","'1174->1181'","'1133->1095'","'1096->1067'","'1067->1068'","'1068->1156'","'1025->1060'","'1098->1097'","'1025->1015'","'1115->1007'","'1007->1017'","'1160->1161'","'1154->1162'","'1162->1103'","'1125->1142'","'1189->1135'","'1135->1189'","'1074->1072'","'1061->1099'","'1137->1128'","'1120->1121'","'1121->1120'","'1128->1137'","'1271->1136'","'1271->1140'","'1089->1088'","'1086->1085'","'1086->1087'","'1155->1071'","'1082->1006'","'1082->1270'","'1174->1173'","'1533->1527'","'1527->1532'","'1529->1543'","'1543->1546'","'1528->1534'","'1537->1539'","'1181->1174'","'1515->1182'","'1068->1067'","'1002->1005'","'1083->1005'","'1231->1135'","'1178->1134'","'1142->1125'","'1129->1131'","'1164->1094'","'1092->1132'","'1093->1094'","'1068->1069'","'1055->1099'","'1072->1074'","'1136->1137'","'1122->1121'","'1138->1140'","'1136->1271'","'1085->1084'","'1071->1270'","'1270->1082'","'1006->1082'","'1071->1155'","'1172->1184'","'1173->1184'","'1184->1172'","'1546->1543'","'1523->1180'","'1180->1533'","'1530->1529'","'1534->1528'","'1528->1157'","'1107->1062'","'1062->1063'","'1077->1078'","'1077->1076'","'1080->1081'","'1083->1084'"
11/JUL/23 05:15:00.000000000 AM,0,0,0,0,0,0,0,21.95,354.16,80.43,79.83,0,81.92,59.28,0,0,0,0,260.75,118.75,126,70,93.29,91,104.15,0,0,166.58,72.6,40,0,0,0,0,135.33,0,0,48.15,0,243.6,0,0,0,108.75,0,47.46,88.25,0,0,188,196.71,146.78,0,0,0,0,132.86,102.2,539.67,71.88,0,101.15,0,0,109.29,65.89,119.17,0,0,0,129,84.5,0,163,95.75,103.27,127.53,113.26,72.58,0,0,0,0,0,96.67,0,212.06,0,0,50.02,0,0,0,115.78,49.71,0,233.26,48.96,103.96,187.63,0,0,0,0,89.67,27.4,397.5,33.33,0,246.78,89.91,96.33,0,0,77.33,0,0,105.83,89.71,125.67,78.08,0,0,0,0,0,0,98.58,97.92,0,24.43,0,0,77.67,0,0,51.24,326.25,0,177.3,93.52,114.78,0,201.73,178.29,133,256.67,0,0,0,0,0,0,100.71,0,0,52.97,45.5,148.86,0,40.02,0,0,41.48,56.39,67.67,0,308.29,64.38,0,67.4,117.2,0,115.43,123.57,111.4,93,198.42,0,0,88.89,118.32,117.68,101.71,24.17,0,0,0,402,102.33,93.6,130.4,26.2,113.73,57.86,0,46.73,55.86,78.58,0,84.33,88.89,0,0,0,160.83,85.89,22.67,80.8,0,0,151,0,0,91.4,61.5,160.31,117.29
11/JUL/23 05:30:00.000000000 AM,0,0,0,0,0,0,0,22.09,467.18,77.36,100.78,0,86.79,58.7,0,0,0,0,186.44,97.67,102.71,79.5,90.88,97.86,113.82,0,0,166.67,57.67,41.52,86.3,0,0,0,119,0,0,47,0,293.5,0,0,0,126.5,139.14,36.16,66,0,0,177.2,198.43,148.29,0,0,0,0,117.56,99.24,0,77,138.4,94.22,0,175,107.43,66,116.83,0,0,0,122.33,74.56,0,191.63,94,98.48,146.81,112.76,83.95,0,0,0,0,0,93.62,0,271.5,0,0,53.25,0,0,118.6,126.36,49.11,0,236.92,54.29,99.02,186.57,137.36,0,0,0,95.47,0,0,44.67,0,285,77.59,110.84,0,0,88.86,0,0,139.89,98.49,111.67,54.09,0,0,0,0,0,0,100.33,100.69,0,25.73,0,0,69.9,0,0,52.91,324.5,0,175.94,88.21,124.53,0,218.55,172.25,114.64,215,0,0,0,0,0,0,107.66,0,0,51.12,44.88,138,214.25,41.91,0,0,40.11,59.63,68.18,0,320.5,73.93,0,73.9,111.83,0,123.33,129.63,111,97.85,208.82,0,0,96.1,115.66,117.07,97.94,24.88,0,0,0,398,79,97,134.2,23.25,94.38,60.75,0,47.34,54.46,92.68,0,124.33,69.22,0,148.13,0,173.52,92.25,15.1,96.17,0,0,118.88,0,0,84.92,79.23,160.08,134.93
11/JUL/23 05:45:00.000000000 AM,0,0,0,0,0,0,0,23.02,648.59,79.8,97.73,0,87.98,60.33,0,420.8,0,130.83,221.71,135.2,113.8,65,83.77,73.04,121.05,0,0,165.39,60.46,44.72,89.57,0,0,0,176.25,0,0,47.22,0,225.5,317.67,0,0,112.17,143.67,46.18,58.92,0,0,168.79,207.38,154.13,0,0,0,0,82,106.39,0,75.64,128.71,89.12,0,188.29,143,67.37,111,0,0,0,169.67,82.2,0,232.85,100.26,112.86,145.29,107.22,85,0,0,0,0,0,94.25,0,290.07,0,0,52.75,0,0,116.25,126.92,53.05,0,236.55,53.11,100.96,167.35,135.3,0,0,0,101.27,24.5,387.25,32.8,0,319.44,85.52,119.91,0,0,100.5,0,0,127.92,94.27,136.5,49.27,0,0,0,0,0,0,106.85,110.42,0,26.26,158,0,76.39,0,0,54.03,339.09,0,207.53,83.47,127,0,201.67,185,150.93,264.63,0,0,0,0,0,0,101.69,0,0,55.09,44.85,139.62,189.33,41.99,0,0,40.47,57.89,66.89,0,341.58,77.58,0,76.75,204,0,0,130.5,116.6,91.56,237.89,83.33,0,99.43,114.06,116.84,93.24,23.88,0,0,0,379.17,98.29,108.11,188.75,16.91,110,60.45,0,46.31,55.54,119.93,0,103.2,101.33,0,177.08,0,160.4,92.57,25.23,79.8,0,203.7,119.5,0,0,80.29,65.68,171.02,195.03
11/JUL/23 06:00:00.000000000 AM,0,0,0,0,0,0,0,23.98,731.92,95.22,96.1,0,92.57,59.08,0,545.33,0,122.25,193.67,132,120.06,66.53,86.09,57.63,117.53,0,0,174.61,53.9,44.97,88.77,0,0,0,143.71,0,0,47.29,0,320.89,337.5,0,0,118.13,131.1,53.88,77.22,0,0,191.14,223.53,167.49,0,0,0,0,111.4,104.45,532.4,77.57,124.14,73.87,0,0,126.1,66,134.45,175,0,0,141.5,80.75,0,198.13,101.55,107.33,147.97,115.44,93.92,0,0,0,0,0,98.33,0,306.59,0,0,54.24,0,0,138,125.3,50.68,0,262.35,63.84,104.81,173.7,131.11,0,0,0,101,26.33,400.4,26,0,325.25,80.48,135.14,0,0,94.5,0,0,115.18,111.64,148.22,48.83,0,0,0,0,0,0,106.7,129.02,0,23.04,153.67,0,77.6,0,0,53.12,341.29,0,204.5,87.41,123.89,0,203.94,182.06,156.18,280.38,0,0,0,0,0,0,94.51,0,0,56.46,47.72,149.27,258.67,44.24,0,0,40.59,59.51,66.39,0,326.7,70.22,0,76.18,155,0,257.67,132.86,0,91.5,229.41,0,0,107.13,133.15,109.29,103.53,24.33,0,0,0,415.91,87.33,100.9,155.75,0,91.21,61.16,0,46.03,55.49,156.61,0,97.77,60.75,0,163.46,0,180.51,91,17.15,92.8,0,223.78,157.42,0,0,83.74,71.59,168.28,158.46
11/JUL/23 06:15:00.000000000 AM,0,0,0,0,0,0,0,23.89,791.78,86.82,85.43,0,99.8,59.95,0,543.33,0,151.13,237.43,128,125.75,64.08,93,88.13,125.67,0,0,200.17,57.38,49.13,85.71,0,0,0,153.42,0,0,47.15,0,240.88,0,290,0,119,135.5,36.56,59.62,0,0,210.58,222.43,166.43,0,0,0,0,110.29,107.82,553,89.43,177.07,99.25,0,170.75,154,68.31,116.5,127,0,0,127.33,78,0,270.24,96.66,101.73,159.02,112.5,86.75,0,0,0,0,0,98.16,0,335.67,0,0,95.48,0,0,125.2,142.73,51.55,0,283.24,55.26,106.28,188.91,142.3,0,0,0,101.19,28.25,431.6,44.25,0,354.2,71.22,132.43,0,0,94.07,0,0,110.42,119,171,45.05,0,0,0,0,0,0,117.98,173.33,0,27.6,152.14,0,78.52,0,0,53.39,392.38,0,213.67,96.79,115.68,0,242.13,187.88,166.16,326.33,0,0,0,0,0,0,106.41,0,0,58.41,46.45,162.46,250.67,63.46,0,0,41.44,61.42,66.82,0,338.54,74.93,0,66,195,0,117.86,142.25,127.2,99.62,281.95,114.6,0,103.53,156.3,117.46,99.84,25.33,0,0,0,404.18,92.24,105.11,152.5,9.75,97.91,87.19,0,46.65,57.52,85.59,0,72.5,112.2,0,200.09,319.33,207.74,97.9,15.95,86,0,199.57,175.36,0,0,96.19,68.58,169.41,166.16
11/JUL/23 06:30:00.000000000 AM,0,0,0,0,0,0,0,25.38,911.04,100.67,101.6,0,114.9,61.32,0,578.4,0,142,200.36,146.55,113.06,63.35,88.37,71.92,129.49,0,0,199.36,66.18,47.61,83.88,0,0,0,159.9,0,0,47,0,305.33,394.33,251.25,0,118.8,132.78,35.5,65.76,0,0,223.58,224.5,178.69,0,0,0,0,110.26,106.7,0,87.25,136.75,94.17,0,224,171.67,66.86,186.29,169.5,0,0,134.5,78.29,0,345.79,98.93,128.07,163.07,110.26,106.16,0,0,0,0,0,98.74,0,304.5,0,0,145.63,0,0,113.58,130.64,53.35,0,301.96,68.39,115.55,190.28,131.27,0,0,0,113.3,30.5,398.57,59.27,0,368.65,81.95,121.45,944.25,0,109.45,0,0,129.76,108.08,119.43,55.53,0,0,0,0,0,0,123.19,226.81,0,35.48,166.57,0,81.42,0,0,55.35,352.5,0,184.95,86.43,118,0,222.7,193.94,145.33,318.73,0,0,0,0,0,0,141.6,0,0,58.33,46.47,146.38,219.25,109.93,0,0,42.75,61.22,67.12,0,343.41,105.64,0,82,185,0,133.4,160.83,116.25,98,247.53,121.58,0,100.21,155.06,114,110.84,26.07,0,0,0,422.14,103.48,106.1,431.63,22,93.38,215.3,0,45.69,57.86,98.61,0,118.67,122.57,0,194.21,0,209.32,107.08,13.94,114.86,0,201,158.09,0,0,90.31,77.39,207.82,194.1
11/JUL/23 06:45:00.000000000 AM,0,0,0,0,0,0,0,26.04,900.6,87.79,86.29,0,104.56,61.68,0,779.63,0,154.92,219.6,141.17,112.57,82.64,104.08,107.3,133.17,0,0,219.23,60.27,61.39,89.36,0,0,0,156.67,0,0,47.72,0,341,415.83,227.75,0,115.2,131.64,48.5,64.48,0,0,221.22,250.22,197.17,0,0,0,0,124,109.85,567.67,107.11,176.09,85.6,0,182.67,157.14,66.83,124.67,161.17,0,0,154.86,94.11,0,267.59,101.82,291,167.04,126.06,118.24,0,0,0,0,0,97.44,0,334,0,0,215.64,0,0,135.88,137.14,52.82,0,304.9,60.1,96.78,228.72,170.11,0,0,0,113,32.95,416.1,67.86,0,434.12,109.27,127.68,0,0,111.71,0,0,142.36,122.45,147.5,62.3,0,0,0,0,0,0,130.02,186.9,0,31.91,0,0,84.54,0,0,54.94,371.8,0,201.36,92.98,123.24,0,265.08,213,169.71,332.17,0,0,0,0,0,0,101.32,0,0,58.99,46.19,156.4,318.33,185.58,0,0,40.68,65.21,69.24,0,348.82,68.77,0,103.45,172.38,0,138.08,134.17,119.82,98.64,228.84,138.43,0,94.73,190.13,105.68,112.69,26.5,0,0,0,408,84.09,121,219,12.91,104.41,271.06,0,46.33,58.45,164.75,0,76,178.83,0,209.83,559,225.95,106.71,18.46,82.94,0,219.11,159,0,0,83.11,64.25,197.84,259.2
11/JUL/23 07:00:00.000000000 AM,0,0,0,0,0,0,0,39.14,918.67,98.2,115.96,0,112.32,60.61,0,523.5,0,140.5,222.92,136.26,112.34,70.96,102.82,105.29,142.07,0,0,211.13,93.14,52.19,85.38,0,0,0,155.5,0,0,49.42,0,320.4,493.6,271.75,0,143.67,142.13,46.17,71.61,0,0,231.73,269.67,215.83,0,0,0,0,115,108.51,562.67,122.37,190.17,84.72,0,227.43,167.5,67.2,169.33,175.83,0,0,157.91,92.54,0,297.56,103.1,241.55,167.91,126.04,134.43,0,0,0,0,0,100.05,0,336.63,0,0,227.76,0,0,141.5,117.69,58.39,0,411,79.88,130.37,220.44,160.88,0,0,0,114.68,36.53,444.33,55.67,0,375,105.79,129.45,167.8,0,115.06,0,0,140.93,119.87,153.22,74.08,0,0,0,0,0,0,130.66,176.58,0,56.77,209.3,0,94.05,0,0,55.05,388.46,0,198.72,88.36,123.77,0,235.92,227.54,184.35,365.13,0,0,0,0,0,0,112.11,0,0,64.82,47.81,159.93,383,178.8,0,0,41.43,64.88,66.16,0,375.11,74.37,0,81,138.38,0,146.86,135.46,106,102.56,236.29,130.38,0,113.41,202,108.28,120.26,23.48,0,0,0,489.68,88.11,115.13,232.6,17.83,127.18,258.63,0,46.17,57.52,145.25,0,150.67,182.33,0,216,765.63,243.8,103.14,25.48,90.18,0,230.4,153.54,0,0,87.06,62.62,199.1,325.06
11/JUL/23 07:15:00.000000000 AM,0,0,0,0,0,0,0,46.19,958.94,112.85,122.29,0,163.39,60.54,0,545,0,243.25,238.58,140.05,128.95,75.33,120.27,80.65,158.68,0,0,246.5,72.36,83.63,91.78,0,0,0,157.18,0,0,48.77,0,304.25,641.5,314.6,0,145.83,160.62,56.35,98.92,0,0,239.92,332.17,180.41,0,0,0,0,118.13,116.47,531.67,212.56,222.45,71.11,0,253,200.67,67.03,174.25,270,0,0,139.9,91.33,0,257.87,105.39,153.93,189.85,123.61,136.69,0,0,0,0,0,99.64,0,328.89,0,0,293.27,0,0,133.43,141.9,56.94,0,394.28,76.23,103.88,258.29,191.61,0,0,0,145.85,56.32,463.29,45,0,431.88,104.35,143.62,880.8,0,119.64,0,0,145.5,127.05,145.36,67.59,0,0,0,0,0,0,142.03,187.79,0,54.91,202,0,83.47,0,0,56.97,373.33,0,221.4,102.48,134.84,0,299,214,179.08,353.4,0,0,0,0,0,0,121.48,0,0,64.63,45.89,137.2,273.8,273.09,0,0,42.42,62.65,65.67,0,362.41,102.97,0,71.5,178.87,0,126.43,173.17,147,117.22,260,135.33,0,127.46,223.88,106.27,121.89,24.84,0,0,0,524.19,103.71,139.95,235.88,13.88,161.31,347.38,0,46.88,58.07,130.54,0,140.72,109.27,0,218.86,0,242.41,114.53,3.94,142.08,0,252.7,168.18,0,0,90.9,64.58,250.84,245.91
11/JUL/23 07:30:00.000000000 AM,0,0,0,0,0,0,0,60.02,950.13,103.14,144.83,0,264.69,61.95,0,543,0,313.63,239.46,149.16,136.48,81.91,105.33,75.46,152.64,0,0,296.25,63.88,74.94,100.26,0,0,0,156.5,0,0,48.77,0,287.5,0,316,0,177.64,177.71,66.24,76.42,0,0,237.73,354.22,193.45,0,0,0,0,141.3,117.09,537,417.41,196.11,171.56,0,241.3,278.33,66.26,341.33,214.67,0,0,172.31,74.27,0,289.15,127.39,165.17,160.27,130.41,157.76,0,0,0,0,0,104.05,0,338.29,0,0,286.13,0,0,172.88,150.67,51.98,0,458.72,57.04,127,298.04,193.3,0,0,0,181.02,59.71,410.25,38.25,0,469.82,114.7,130.22,176.25,0,110.5,0,0,156.58,145.12,139.29,61.44,0,0,0,0,0,0,121.64,174.02,0,110,310.4,0,95.53,0,0,55.99,476.92,0,236.2,96,135.86,0,260.92,245.57,180,317.42,0,0,0,0,0,0,142.73,0,0,120.46,48.06,153.18,550.33,266.63,0,0,43.22,83.74,69.04,0,428.19,109.11,0,73,180.3,0,138.25,178.53,182.75,124.53,293.67,148.24,0,116.44,281.03,107.32,122.16,23.93,0,0,0,558.13,112.88,131.43,630.83,18.64,134.36,421.73,0,46.09,57.49,235.89,0,170.06,173.67,0,264.64,415.2,315.79,92.35,22.25,109.68,0,261.85,168.73,0,0,83.24,76.14,210.84,163.57
11/JUL/23 07:45:00.000000000 AM,0,0,0,0,0,0,0,59.06,902.1,116.13,159.41,0,348.28,61.79,0,524,0,189.89,261.68,175.39,179.17,107.32,118.87,92.87,146.5,0,0,233,60.92,112.43,91.03,0,0,0,221.05,0,0,49.73,0,314.09,467.75,302.57,0,214.56,202.38,44.21,74.33,0,0,257.63,416,256.6,0,0,0,0,138.33,124.36,0,566.8,237.94,293.16,0,215.25,235.94,69.78,329.8,171.5,0,0,152.15,108.33,0,502.5,115.92,297.39,192.42,145.85,188.68,0,0,0,0,0,107.08,0,315.5,0,0,260.94,0,0,185.8,149.95,59.95,0,512.18,60.05,134.88,263.03,222.29,0,0,0,219.19,80.93,428.33,67.63,0,410.88,132.12,145.11,212.2,0,132.45,0,0,165.83,146.17,173.55,89.44,0,0,0,0,0,0,140.66,176.96,0,132.72,196.67,0,89.21,0,0,56.6,456.64,0,216.07,100.35,131.38,0,274.29,238.46,216.24,400.64,0,0,0,0,0,0,119.32,0,0,145.02,48.93,170.22,286.83,275.22,0,0,47.32,88.02,67.58,0,471.14,106.2,0,94.6,178.92,0,130,251.2,154,110.86,326.06,149.47,0,133.17,391.6,116.09,123.39,24.22,0,0,0,433.17,107.46,124.23,262.89,24.23,124.72,482.83,0,46.18,59.27,301.02,0,192.32,148.11,0,235.83,0,331.22,129.51,22.24,104.38,0,266.29,150.13,0,0,84.8,66.58,245.4,199.58
11/JUL/23 08:00:00.000000000 AM,0,0,0,0,0,0,0,61.85,780.04,145.08,140.11,0,359.78,63.38,0,556.86,0,171,265.78,196.31,221.76,90.96,112.33,107,152.05,0,0,225.74,73.8,105.86,96.2,0,0,0,211.83,0,0,48.96,0,288.67,0,275.5,0,218.32,226.85,46.57,85.94,0,0,287.29,449.17,273.66,0,0,0,0,145.54,118.79,571.33,470.14,350.24,387.21,0,420.91,281.67,64.69,309.29,145.8,0,0,197.71,111.19,0,592.13,158.31,315.27,189.83,385.5,238.83,0,0,0,0,0,103.97,0,300.29,0,0,273.3,0,0,216.6,241.47,66.45,0,519.52,95.65,170.57,272.22,211.13,0,0,0,164.88,68.79,410,59.88,0,413.31,147.2,148.21,184.71,0,149,0,0,151.41,144.13,160.74,96.41,0,0,0,0,0,0,173.84,164.02,0,133.18,264.6,0,97.59,0,0,59.71,503.5,0,252.78,96.34,145.4,0,222.88,215.91,222.5,343.75,0,0,0,0,0,0,145.82,0,0,176.17,47.74,184.04,310.25,254.98,0,0,50.01,81.82,67.49,0,520.55,72.19,0,113.05,205.31,0,160.38,217.27,157.83,122.61,384.3,148.61,0,188.33,465.43,106.19,133.85,25.27,0,0,0,444.07,114.56,130.88,235.5,34.08,120.77,441.74,0,47,58.02,328.86,0,305.77,191,0,320.38,0,393.59,135.37,19.44,102.39,0,305.83,166.69,0,0,106.23,67.98,234.22,208.43
11/JUL/23 08:15:00.000000000 AM,0,0,0,0,0,0,0,63.3,730.92,131.56,164.33,0,368.55,62.87,0,518.3,0,290.67,301.14,248.48,193,97.56,129.74,124.23,153.53,0,0,273.38,60.58,83.76,92.38,0,0,0,177,0,0,49.23,0,385.38,402.25,320.2,0,195,228.81,82.04,86.76,0,0,265,547.2,211,0,0,0,0,151.86,128.56,555.33,272.46,437.82,316.39,0,315.33,251.67,67.39,241,187,0,0,207.33,125.81,0,457.15,110.68,321.79,203.75,338.53,223.71,0,0,0,0,0,103.79,0,313.27,0,0,232.68,0,0,217.07,361.38,65.02,0,543.33,99.56,177.19,288.82,238,0,0,0,134.45,66.75,422.55,29.17,0,429.15,124.75,124.07,183.6,0,149.03,0,0,193.28,151.09,199.07,130.36,0,0,0,0,0,0,157.57,181.44,0,83.68,224.8,0,98.39,0,0,59.26,501.13,0,246.81,89.27,163.84,0,287,290.16,237.83,383.5,0,0,0,0,0,0,121.13,0,0,165.29,48.26,182.06,589.63,272.42,0,0,42.44,98.33,70.68,0,511.1,93.18,0,139.5,212.94,0,173.83,212.67,196.83,128.31,565.04,180.53,0,277.88,512.05,109,111.93,25.89,0,0,0,457,127.63,124.41,229.67,18.67,150.9,465,0,46.47,57.78,257.24,0,317.17,180,0,275.77,899.6,388.43,137.36,18.68,97.28,0,424.81,181.18,0,0,98.33,75.14,275.21,200.09
11/JUL/23 08:30:00.000000000 AM,0,0,0,0,0,0,0,88.32,661.04,99.4,149.78,0,400.38,62.31,0,691.1,0,271.33,299.52,221.13,289.65,124.32,124.31,209.29,136.49,0,0,268.36,61,102.07,98.58,0,0,0,227.86,0,0,49.88,0,295.5,416.86,304.8,0,214.8,242.13,71.86,106.8,0,0,255.29,285,213.26,0,0,0,0,160.14,151.3,565,133.38,333.33,238.94,0,333.89,325.25,65.97,253.6,186.18,0,0,218.95,115.24,0,354,99.71,435.38,187.08,298.42,317.67,0,0,0,0,0,102.81,0,303.6,0,0,272.69,0,0,239.3,285.25,65.63,0,523.4,145.9,142.01,374.83,272.54,0,0,0,139.42,73.89,406.83,66.67,0,494.33,101.21,154.15,0,0,212.64,0,0,196.08,141.06,175.08,135.77,0,0,0,0,0,0,185.38,189.83,0,75.27,326.88,0,89.54,0,0,58.66,494.69,0,266.21,93.92,161.21,0,283.64,265.18,239.59,399.09,0,0,0,0,0,0,139.24,0,0,205.16,49.28,196.13,635.14,217.48,0,0,44.14,365.22,64.9,0,483.92,96.3,0,161,235.2,0,311.18,251.38,178.1,131.92,375.5,165.39,0,331.46,475.56,105.72,105.21,25.05,0,0,0,527.46,139.71,140.64,397.6,36.81,133,406.49,0,45.09,57.29,276.92,0,269.43,288,0,261.7,1006.5,339,248.64,23.68,130.95,0,493.6,165.24,0,0,84.32,83.06,325.74,152.66
11/JUL/23 08:45:00.000000000 AM,0,0,0,0,0,0,0,77.22,556.62,143.25,160.25,0,423.14,62.99,0,505.9,0,269.6,303.75,185.3,335.66,96.79,109.79,157.24,138.23,0,0,276.19,60.33,73.65,96.91,0,0,0,178.94,0,0,50.28,0,294.8,357,319.5,0,201.06,215.86,37.94,93.67,0,0,248.38,418.67,165.93,0,0,0,0,152.24,154.21,560,114.86,269.58,138.25,0,557.57,355.5,67.28,135,199.2,0,0,223.18,116.44,0,283.31,94.5,597.46,200.22,157.71,199.94,0,0,0,0,0,104.65,0,307.5,0,0,233.7,0,0,197.42,149.2,67.55,0,405.17,119.54,160.12,417.96,264.64,0,0,0,148.72,229.82,443.75,47.15,0,504.7,98.96,168.59,295.67,0,170.67,0,0,167.74,148.85,181.17,67.63,0,0,0,0,0,0,241.24,220.24,0,136.12,259.75,0,81.85,0,0,57.56,454.89,0,230.33,140.78,127.76,0,251.42,253.37,198.29,415.38,0,0,0,0,0,0,137.44,0,0,224.41,49.26,162.36,558.56,189.63,0,0,44.59,235.85,67.26,0,352.67,116.37,0,155.5,314.77,0,159.43,242.73,167,131.17,300.54,139.5,0,242.15,338.78,124.85,109.78,22.43,0,0,0,481,240.08,144.4,302.5,48.4,123.3,302.67,0,45.34,57.22,271.16,0,266.82,165.33,0,287.86,419.5,239.42,274.32,36.02,132.73,0,363.07,156.33,0,0,84.58,71.36,360.55,159.03
11/JUL/23 09:00:00.000000000 AM,0,0,0,0,0,0,0,93.62,500.5,108.73,139.09,0,301.98,64.16,0,553,0,184,234.83,168.63,179.14,88.74,126.4,145.25,140.26,0,0,253.7,62.5,71.25,88,0,0,0,195.27,0,0,48.16,0,320.91,0,285.33,0,162.92,196.82,42.28,67.06,0,0,214.1,369.38,196.61,0,0,0,0,140.67,142.73,0,133.85,212.38,116.66,0,307,286.9,69,124.5,220.8,0,0,174.26,119.12,0,287.13,96.35,490.56,212,142.95,206.94,0,0,0,0,0,101.63,0,277.4,0,0,229.85,0,0,154.9,157.41,55.87,0,425.7,114.89,146.42,258.64,190.35,0,0,0,130.88,202.47,441.14,90.46,0,458.42,95.1,149.67,195.5,0,179.74,0,0,168.54,156.5,143,105.6,0,0,0,0,0,0,231.25,188.08,0,168.45,241.25,0,90.16,0,0,56.61,0,0,221.95,94.36,132.83,0,279.33,256.82,214.82,324.11,0,0,0,0,0,0,105.17,0,0,236.45,49.4,130.71,386.14,130.19,0,0,43.26,65.09,64.28,0,370.29,69.77,0,155.24,236.33,0,151.32,250,175,109,297.73,140.86,0,155.54,190.35,107.39,151.13,25.36,0,0,0,464.08,264.08,136.63,200.78,15.64,113.93,133.07,0,46.39,60.25,137.23,0,205.87,196.4,0,226.75,1020.67,213,134.57,30.38,142.42,0,304,157.77,0,0,83.26,80.11,224.43,153.24
11/JUL/23 09:15:00.000000000 AM,0,0,0,0,0,0,0,67.32,468.27,92.38,104.84,0,224.57,62,0,549,0,155.25,258.1,146.81,136.89,91.06,105.59,65.53,141.43,0,0,241.24,89.64,86.64,89.73,0,0,0,202.87,0,0,49.3,0,302.88,396.14,287.67,0,137.8,194.94,36.59,71.08,0,0,232.59,270.11,172.86,0,0,0,0,135.07,115.36,566,130.47,197.33,111.15,0,288.86,161,69.97,0,222.8,0,0,158.19,128.04,0,251.48,98.97,252.68,176.98,144.08,241.89,0,0,0,0,0,104.53,0,285.36,0,0,182.77,0,0,194.64,123.57,54.58,0,290.84,101.21,107.37,240.1,182.12,0,0,0,133.79,192.92,461.29,34.43,0,419,99.6,158.88,0,0,162.58,0,0,179.41,145.42,155.29,54.84,0,0,0,0,0,0,203.13,144.35,0,139.27,209.89,0,83.52,0,0,55.4,417.4,0,232.31,95.92,119,0,320.62,211.36,156.92,239.83,0,0,0,0,0,0,91.5,0,0,189.45,51,181.48,302.5,53.63,0,0,43.08,58.47,67.23,0,338.09,71.06,0,108.42,198.43,0,127.56,202.92,123.1,104.12,291.77,119.88,0,123.53,195.56,106,136.76,25.72,0,0,0,432.25,137.78,137.83,201.2,17.8,107.68,68.19,0,46.1,60.11,136.81,0,140.77,201,0,234.28,1066.67,249.73,106.96,24.16,150.17,0,258,171.46,0,0,87.92,85.74,189.4,197.87
